Plant	Year	Electricity	So2	NOx	Capital_Stock	Employees	Heat_coal	Heat_oil	Heat_gas	CAAP1
6193	85	18890.4904109589	55.8889863013699	NA	872306631.916	165	55139.7260273973	0	223.260273972603	0
6248	85	8239.67397260274	31.6404109589041	NA	920020062.662	123	25424.6575342466	77.3371936438356	0	0
6264	85	19380.1095890411	82.7368219178082	NA	1436220247.509	247	52756.1643835616	195.452054794521	0	0
8042	85	31431.4767123288	199.569945205479	NA	1227909915.589	182	82630.1369863014	134.27397260274	0	0
8102	85	33537.9808219178	974.037315068493	NA	2195194735.563	365	98520.5479452055	153.342465753425	0	0
8226	85	8780.88493150685	112.289945205479	NA	766377180.006	161	25742.4657534247	119.972602739726	0	0
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	86	25462.1643835616	146.919342465753	NA	227794206.22523	455	71506.8493150685	37.6740214027397	545.041095890411	0
8	86	19437.4246575342	194.232082191781	NA	143932904.1098	541	59509.5890410959	100.904109589041	0	0
470	86	9432.13150684931	33.2926301369863	NA	306884949.94137	110	28284.9315068493	67.3763729589041	12.5773397260274	0
602	86	9663.34520547945	51.4209589041096	NA	1017411814.8538	120	28364.3835616438	146.191780821918	0	0
641	86	9879.87671232877	233.074794520548	NA	281522841.10125	226	30191.7808219178	24.1998246575342	735.72602739726	0
708	86	13663.4821917808	185.06904109589	NA	370520377.55009	306	41315.0684931507	57.1025095890411	0	0
709	86	26893.9178082192	285.233945205479	NA	446689955.96814	476	84219.1780821918	39.1862301369863	0	0
728	86	17418.6904109589	349.440109589041	NA	393430714.11529	439	53073.9726027397	71.4315287671233	0	0
856	86	9456.34520547945	61.0109589041096	NA	388147931.75042	153	27013.698630137	29.9302476986301	0	0
861	86	10281.7123287671	373.690739726027	NA	991097693.8085	290	32178.0821917808	25.4384272109589	0	0
862	86	1999.67260273973	49.9212054794521	NA	36522419.838985	102	6276.71232876712	8.30379008219178	0	0
863	86	2805.45890410959	64.9715890410959	NA	36872678.421888	93	8580.82191780822	10.8858366246575	0	0
864	86	3581.41616438356	82.4965479452055	NA	148691080.0556	147	10408.2191780822	135.068493150685	0	0
876	86	13633.6082191781	470.238602739726	NA	297494407.94363	333	44016.4383561644	0	60.0575698630137	0
879	86	14200.9753424658	74.6747397260274	NA	312046373.08785	417	46876.7123287671	0	89.7808219178082	0
887	86	14413.8821917808	243.638273972603	NA	290646861.47553	363	43778.0821917808	28.943854569863	0	0
889	86	28254.1378082192	713.115753424658	NA	208860415.44258	266	82630.1369863014	81.8356164383562	0	0
983	86	26667.4739726027	724.546712328767	NA	191019788.02552	389	75479.4520547945	10.8919232876712	0	0
988	86	10097.7917808219	171.781753424658	NA	133563624.59783	325	28046.5753424658	160.493150684931	0	0
991	86	1627.76712328767	40.7270410958904	NA	53894812.78767	95	5315.34246575342	43.6010630136986	0	0
994	86	23150.7808219178	284.758630136986	NA	211240402.08917	324	70712.3287671233	131.095890410959	0	0
1004	86	161.497260273973	4.63879452054795	NA	25159052.163708	73	624.493150684931	11.8863452054795	0	0
1008	86	3949.88383561644	110.85104109589	NA	197942605.7375	163	12473.9726027397	112.027397260274	0	0
1012	86	3860.77350684932	109.51597260274	NA	395166.642589	75	11441.095890411	1.38451561643836	10.411397260274	0
1047	86	3346.77958356164	20.624301369863	NA	19532704.473313	55	11123.2876712329	31.7681095890411	0	0
1250	86	3429.91232876712	11.8001643835616	NA	70307700.34906	135	11917.8082191781	0	300.328767123288	0
1355	86	8441.19178082192	167.906657534247	NA	128750237.4675	138	27013.698630137	36.4398904109589	0	0
1356	86	19003.3205479452	211.423095890411	NA	1776747333.4305	233	58000	139.835616438356	0	0
1357	86	2529.59178082192	52.5870684931507	NA	11408581.738928	106	8501.3698630137	6.92758356164383	0	0
1364	86	18617.5479452055	55.108301369863	NA	159192677.25256	521	55854.7945205479	146.191780821918	145.397260273973	0
1570	86	1067.14520547945	9.37043835616438	NA	41806583.497765	64	3368.76712328767	17.8795726027397	0	0
1606	86	2953.68493150685	28.4993698630137	NA	36504743.943379	68	8263.01369863013	0	0	0
1695	86	5560.31232876712	36.326602739726	NA	227901803.41116	192	16287.6712328767	35.2519232876712	0	0
1745	86	8644.72328767123	54.53	NA	259640073.65801	315	27331.5068493151	151.753424657534	0	0
1943	86	668.396712328767	7.37605479452055	NA	17645674.053285	38	2431.23287671233	1.40153424657534	0	0
2080	86	4667.4602739726	202.693671232877	NA	29661260.854115	160	14698.6301369863	51.3572202739726	0	0
2103	86	30503.0383561644	655.136849315069	NA	161367108.07678	486	88986.301369863	240.739726027397	0	0
2107	86	10793.6273972603	253.046	NA	27387581.266658	265	32972.602739726	20.5725205479452	0	0
2526	86	1475.51835616438	25.8466575342466	NA	5625146.212457	86	5013.42465753425	46.1104767123288	0	0
2527	86	1857.65890136986	31.3934520547945	NA	1813089.2511184	95	5895.34246575342	54.6014383561644	0	0
2535	86	3810.07863013699	53.3081369863014	NA	530010.3660527	83	10487.6712328767	16.0573545041096	0	0
2549	86	8834.87671232877	108.199534246575	NA	277877153.2773	306	26775.3424657534	0	0	0
2554	86	8102.76164383562	112.878219178082	NA	16911913.407399	214	23915.0684931507	0	0	0
2642	86	2567.10684931507	45.7545479452055	NA	3336414.6313701	133	7897.53424657534	40.9848657534247	0	0
2706	86	6697.21643835616	43.3821917808219	NA	326355875.18596	105	19545.2054794521	34.3919085041096	0	0
2718	86	6257.74520547945	44.7646301369863	NA	419264601.64064	156	17717.8082191781	100.109589041096	0	0
2721	86	6375.57808219178	47.1883835616438	NA	248123319.26247	145	18353.4246575342	47.0143595178082	0	0
2727	86	26170.9287671233	166.972630136986	NA	431892749.03345	196	68567.1232876712	169.232876712329	0	0
2790	86	770.416712328767	8.09794520547945	NA	19641797.240365	52	2987.39726027397	0	0	0
2850	86	40848.7589041096	475.328	NA	2142426017.7727	540	116000	67.8920140931507	0	0
2864	86	6534.12739726027	171.650712328767	NA	25717434.831534	282	21531.5068493151	15.1461269917808	0	0
2872	86	21711.9342465753	754.278849315069	NA	295968134.17941	377	60304.1095890411	196.246575342466	0	0
2876	86	20222.6273972603	571.887808219178	NA	1329955520.316	338	58079.4520547945	15.8840547945205	0	0
3098	86	4686.74246575342	10.5401369863014	NA	88513408.43554	231	16049.3150684931	103.287671232877	0	0
3130	86	3357.40821917808	43.5056164383562	NA	29393299.132355	105	10884.9315068493	150.958904109589	0	0
3131	86	10424.6630136986	160.132246575342	NA	412374006.07171	144	30668.4931506849	222.465753424658	0	0
3138	86	5098.45479452055	69.4550410958904	NA	174870060.62467	176	17479.4520547945	26.9811460109589	0	0
3140	86	24241.7452054795	338.398794520548	NA	384197301.87037	211	69838.3561643836	258.219178082192	0	0
3149	86	25545.3095890411	287.908684931507	NA	396675857.98043	190	70871.2328767123	349.58904109589	0	0
3178	86	6699.79452054795	94.2065479452055	NA	35012409.920366	85	20101.3698630137	14.3273506849315	0	0
3297	86	7660.17534246575	74.4024383561644	NA	571136204.9975	90	21849.3150684931	185.123287671233	0	0
3497	86	20923.7835616438	171.044164383562	NA	330247472.58899	256	65309.5890410959	0	622.109589041096	0
3644	86	2785.7397260274	14.2771780821918	NA	27825492.707513	106	9216.43835616438	15.8840547945205	0	0
3775	86	7200.87945205479	39.5867945205479	NA	288313538.79764	179	19942.4657534247	27.5812929863014	0	0
3776	86	2712.7397260274	30.6049863013699	NA	146748568.10429	131	12632.8767123288	108.054794520548	0	0
3788	86	5492.57808219178	37.0626301369863	NA	355104988.94653	211	16923.2876712329	126.328767123288	0	0
3796	86	3587.34794520548	23.3680273972603	NA	394085938.12712	140	10726.0273972603	32.7024657534247	0	0
3936	86	4330.98356164384	24.2860547945205	NA	146996584.08099	137	12076.7123287671	29.9491283671233	0	0
3945	86	971.235616438356	8.4925205479452	NA	35820740.449315	79	3511.78082191781	7.52824109589041	0	0
3946	86	2029.6602739726	21.7097808219178	NA	12015583.786146	79	6324.38356164384	17.4090575342466	0	0
3947	86	12550.4575342466	400.23	NA	355749615.98306	245	35117.8082191781	13.8996024328767	0	0
3948	86	20294.5863013699	224.253534246575	NA	158893900.7668	254	58158.904109589	263.780821917808	0	0
4054	86	2725.73424657534	51.7882465753425	NA	4498689.6863291	60	8104.10958904109	0.934356164383562	0	0
4072	86	3238.66575342466	67.3335068493151	NA	77794591.56771	164	10646.5753424658	100.109589041096	0	0
4158	86	11227.3616438356	65.6901643835616	NA	62296332.00879	279	37024.6575342466	38.9859942739726	0	0
4162	86	7839.79178082192	36.5753698630137	NA	360515637.91475	230	23676.7123287671	59.3315763945205	114.41095890411	0
6002	86	12165.4657534247	53.3988767123288	NA	292415722.12258	332	34879.4520547945	497.369863013699	0	0
6004	86	18685.901369863	86.6840547945205	NA	40900216.997608	257	54742.4657534247	239.150684931507	0	0
6016	86	4379.52876712329	19.502904109589	NA	265554818.49829	125	13189.0410958904	34.0214963506849	0	0
6017	86	8119.13150684931	22.3419178082192	NA	208989687.349	242	25265.7534246575	112.821917808219	0	0
6095	86	12185.9780821918	46.672904109589	NA	110392886.57873	266	36706.8493150685	77.1309979232877	0	0
6139	86	19761.0657534247	85.2857260273973	NA	57798455.92926	131	59112.3287671233	123.945205479452	0	0
6146	86	41956.2	118.568547945205	NA	144230754.889	700	136657.534246575	340.054794520548	0	0
6147	86	36356.4630136986	203.070931506849	NA	92876958.18404	528	117589.04109589	293.972602739726	0	0
6155	86	15544.495890411	155.259917808219	NA	221289834.5502	263	44254.7945205479	67.6607342465753	0	0
6178	86	12199.5369863014	34.3860821917808	NA	149759001.94141	121	34323.2876712329	27.3666246575342	0	0
6193	86	17429.7150684932	65.7787397260274	NA	421710801.1729	155	50213.698630137	0	309.86301369863	0
6248	86	9773.56712328767	36.5873424657534	NA	17789944.012605	117	30191.7808219178	60.1227658356164	0	0
6264	86	24628.9561643836	115.821342465753	NA	83454813.18172	248	66263.0136986301	133.479452054795	0	0
8042	86	38906.0410958904	251.10701369863	NA	330331028.07619	183	101698.630136986	74.0031105205479	0	0
8102	86	36542.3589041096	1037.87794520548	NA	393559608.59952	363	105671.232876712	122.356164383562	0	0
8226	86	7520.82739726027	86.4198356164384	NA	336492374.47384	157	21531.5068493151	2.2669482739726	131.095890410959	0
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	87	23982.9397260274	149.146438356164	NA	248728647.23039	459	67454.7945205479	79.0697469205479	649.123287671233	0
8	87	19201.0684931507	176.382273972603	NA	167528458.89717	538	55139.7260273973	137.452054794521	0	0
470	87	8614.65479452055	27.7897534246575	NA	307667541.32849	109	26060.2739726027	45.8976570739726	8.1025205479452	0
602	87	9985.6301369863	56.8655890410959	NA	117073385.79599	124	29158.904109589	193.068493150685	0	0
641	87	14567.7534246575	353.470136986301	NA	289461225.38604	237	44413.698630137	36.116202739726	656.27397260274	0
708	87	13585.802739726	193.893095890411	NA	379786725.03719	314	40917.8082191781	42.1995187561644	0	0
709	87	27047.7753424658	264.270931506849	NA	2346200.785144	503	76115.0684931507	54.7999890410959	0	0
728	87	19350.2712328767	317.445479452055	NA	394739657.05345	468	56808.2191780822	64.9377534246575	0	0
856	87	9087.24109589041	61.0566575342466	NA	389120093.05644	152	26139.7260273973	25.8854966136986	0	0
861	87	8111.92602739726	300.630520547945	NA	88860769.93871	290	25504.1095890411	53.3681950027397	0	0
862	87	998.201369863014	27.0938082191781	NA	38371731.868653	101	3058.90410958904	16.5472841589041	0	0
863	87	1561.68054794521	37.9099178082192	NA	37944940.076193	92	4918.08219178082	20.3905146410959	0	0
864	87	3490.73287671233	79.3327945205479	NA	603528525.6054	147	10010.9589041096	194.657534246575	0	0
876	87	8266.98904109589	292.479780821918	NA	317612886.90525	324	27331.5068493151	0	28.7829369863014	0
879	87	14713.8246575342	67.2135342465753	NA	307641956.5448	401	47194.5205479452	0	98.5205479452055	0
887	87	11618.5178082192	196.254	NA	290260032.88476	332	35912.3287671233	33.5381172	0	0
889	87	26903.6339726027	678.683068493151	NA	212289277.44517	267	78578.0821917808	91.3698630136986	0	0
983	87	27471.797260274	731.043315068493	NA	1544056210.4021	393	77545.2054794521	5.44596164383562	0	0
988	87	8136.7095890411	135.611589041096	NA	144533947.16474	332	22802.7397260274	167.643835616438	0	0
991	87	1635.55342465753	37.7798904109589	NA	56102110.93342	96	5315.34246575342	45.9202684931507	0	0
994	87	25125.5863013699	232.05997260274	NA	218503617.47454	327	76194.5205479452	124.739726027397	0	0
1004	87	484.23602739726	12.418301369863	NA	25827519.077608	69	1732.05479452055	16.4580164383562	0	0
1008	87	5453.80780821918	136.318602739726	NA	206637765.51499	164	17082.1917808219	138.246575342466	0	0
1012	87	3800.33265753425	105.684904109589	NA	15588367.773191	71	11520.5479452055	3.22352876712329	14.0814465753425	0
1047	87	2903.44657534247	15.3274246575342	NA	19581906.354641	53	9613.69863013699	22.4245479452055	0	0
1250	87	3563.44657534247	15.4214520547945	NA	78546470.27489	135	11997.2602739726	0	416.328767123288	0
1355	87	9692.01095890411	189.972328767123	NA	584675630.1221	142	29794.5205479452	41.1116712328767	0	0
1356	87	22723.1534246575	247.700739726027	NA	425532654.80932	232	67852.0547945205	128.712328767123	0	0
1357	87	2863.04657534247	66.278602739726	NA	12643172.546275	107	9693.15068493151	10.745095890411	0	0
1364	87	18848.5506849315	55.5785753424658	NA	202648890.3067	567	56331.5068493151	152.547945205479	99.3150684931507	0
1570	87	1476.00821917808	12.0936712328767	NA	44235490.238476	65	4568.49315068493	22.1142082191781	0	0
1606	87	3108.63561643836	30.004	NA	38191625.593415	68	8739.72602739726	4.14422998356164	0	0
1695	87	6033.49863013699	38.7224109589041	NA	228112183.85618	185	17320.5479452055	43.1372219178082	0	0
1745	87	10897.9890410959	61.6824931506849	NA	1619398490.7073	327	31065.7534246575	71.3134728657534	0	0
1943	87	124.382191780822	1.92939726027397	NA	17679606.384146	37	543.45205479452	3.27024657534247	0	0
2080	87	5343.64383561644	140.769753424658	NA	41205039.802196	155	16843.8356164384	13.8562683287671	0	0
2103	87	33912.7753424658	724.905616438356	NA	163353846.07419	483	98520.5479452055	210.547945205479	0	0
2107	87	10017.7178082192	227.991589041096	NA	933665846.1089	262	30986.301369863	24.6870246575342	0	0
2526	87	2175.94626849315	34.1601917808219	NA	9039475.799948	83	6745.47945205479	58.0635816657534	0	0
2527	87	2006.30438356164	31.8145753424658	NA	2134239.0634502	90	6523.01369863014	92.1643835616438	0	0
2535	87	5904.92328767123	77.2749589041096	NA	5453744.074572	82	16128.7671232877	10.5619787671233	0	0
2549	87	10630.4356164384	128.370246575342	NA	319280125.1722	303	31383.5616438356	0	0	0
2554	87	9054.49315068493	140.11901369863	NA	34066384.191634	210	27172.602739726	0	0	0
2642	87	3197.82739726027	54.4213698630137	NA	414714112.37529	132	9852.05479452055	28.5512547945205	0	0
2706	87	6153.48493150685	49.396602739726	NA	327848104.68338	101	17876.7123287671	46.4260755287671	0	0
2718	87	4918.15616438356	33.5842465753425	NA	426283094.72697	155	14063.0136986301	133.479452054795	0	0
2721	87	6704.31506849315	49.7177534246575	NA	250243218.87587	142	19227.397260274	35.5454512767123	0	0
2727	87	23744.2630136986	151.565068493151	NA	437140624.5167	200	62846.5753424657	191.479452054795	0	0
2790	87	717.367671232877	9.61315068493151	NA	171980996.4761	51	2820.54794520548	0	2.9782602739726	0
2850	87	39996.2410958904	473.24295890411	NA	353082595.72184	555	114410.95890411	79.4520547945205	0	0
2864	87	6761.44082191781	168.040849315068	NA	937321378.8167	279	22087.6712328767	13.2877893534247	0	0
2872	87	23635.2712328767	861.060794520548	NA	1657898220.3677	370	65468.4931506849	175.58904109589	0	0
2876	87	20605.3616438356	563.412767123288	NA	427189252.09922	338	58158.904109589	15.8840547945205	0	0
3098	87	4048.39178082192	9.08520547945206	NA	97285869.0884	230	13506.8493150685	80.2465753424657	0	0
3130	87	3282.66575342466	44.0417808219178	NA	35508667.672695	104	10726.0273972603	185.123287671233	0	0
3131	87	10122.4301369863	156.678904109589	NA	422807994.46697	139	29953.4246575342	211.342465753425	0	0
3138	87	5205.97260273973	68.492602739726	NA	629739894.2154	168	17241.095890411	29.2622030630137	0	0
3140	87	25354.3260273973	346.18098630137	NA	1298230235.0984	216	72380.8219178082	250.27397260274	0	0
3149	87	27234.9123287671	283.502136986301	NA	420795899.1862	194	75241.0958904109	278.876712328767	0	0
3178	87	6288.20821917808	88.773698630137	NA	399329828.27033	83	18750.6849315068	10.6232725315068	0	0
3297	87	10479.1342465753	101.587698630137	NA	143945307.86465	92	30032.8767123288	193.068493150685	0	0
3497	87	18296.101369863	165.206876712329	NA	352047150.15124	256	55934.2465753425	0	1009.04109589041	0
3644	87	2238.77808219178	9.53169863013699	NA	30998114.801815	104	7301.64383561644	13.1744219178082	0	0
3775	87	8811.22191780822	46.4175890410959	NA	292262846.05278	180	23676.7123287671	28.0708055178082	0	0
3776	87	1582.69589041096	18.0309863013699	NA	148209673.47156	132	7651.23287671233	100.904109589041	0	0
3788	87	5417.16712328767	33.0075068493151	NA	831292195.4736	213	16843.8356164384	111.232876712329	0	0
3796	87	3962.91232876712	22.4066301369863	NA	9068248.074921	141	11838.3561643836	40.1773150684932	0	0
3936	87	4065.19726027397	23.7240821917808	NA	162158235.75827	146	11282.1917808219	25.0018292712329	0	0
3945	87	1399.15890410959	12.3418082191781	NA	36246686.519114	79	5013.42465753425	9.41030136986301	0	0
3946	87	2728.68767123288	28.7832876712329	NA	22939748.205909	69	8421.91780821918	15.0564821917808	0	0
3947	87	12427.9561643836	410.620712328767	NA	357122108.86611	243	34958.904109589	13.9459798684932	0	0
3948	87	15754.5095890411	182.792136986301	NA	158466264.45665	253	45843.8356164384	248.684931506849	0	0
4054	87	2468.3095890411	28.4851232876712	NA	5749096.07788	61	7333.42465753425	3.29453983561644	0	0
4072	87	3215.09315068493	85.0358904109589	NA	82280445.73732	164	10726.0273972603	67.2336	47.8251315068493	0
4158	87	10625.9397260274	58.0591780821918	NA	86188187.81116	263	34800	77.9379112438356	0	0
4162	87	11043.6931506849	36.1486849315068	NA	366216892.22119	215	32019.1780821918	33.4065698630137	70.9506849315068	0
6002	87	14408.9917808219	55.7845753424658	NA	304227332.47052	365	40123.2876712329	326.547945205479	261.397260273973	0
6004	87	21067.7808219178	103.644191780822	NA	56426965.29325	247	60780.8219178082	220.082191780822	0	0
6016	87	5490.68767123288	24.7224109589041	NA	266494744.07713	124	16367.1232876712	28.6257363287671	0	0
6017	87	11954.5917808219	37.9369315068493	NA	211649982.11197	241	36547.9452054794	99.3150684931507	0	0
6095	87	13076.7671232877	51.3355890410959	NA	111026079.3882	260	40441.095890411	22.1692851780822	0	0
6139	87	20603.8191780822	88.200904109589	NA	83268592.45038	133	61416.4383561644	135.068493150685	0	0
6146	87	38817.2684931507	116.992876712329	NA	236755834.77895	687	127123.287671233	323.369863013699	0	0
6147	87	32228.0684931507	196.222849315068	NA	122340155.90147	524	104876.712328767	343.232876712329	0	0
